"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Specka*","Cuenca","piscinas","8a","2016-11-03","","","","onsight","spain",""
"sport","La más fea del baile","MQZ","","8a","2016-11-01","a vista pero conocia ya la parte de abajo","a vista pero conocia ya la parte de abajo","","redpoint","spain","Margalef"
"sport","Tekken","Racó de la Coma Closa","","8a","2016-10-25","#2go","#2go","","redpoint","spain","Margalef"
"sport","El zumbar se va a acabar","MQZ","","8a","2016-10-23","","","","onsight","spain","Margalef"
"sport","Hija de Putin","Racó de la Coma Closa","","8a","2016-10-23","8a!!! sovietico!!!! joooooder!!!!","8a!!! sovietico!!!! joooooder!!!!","","redpoint","spain","Margalef"
"sport","la máquina de zumbar","MQZ","","8a","2016-10-15","Rabiosa pero muy buena","Rabiosa pero muy buena","","redpoint","spain","Margalef"
"sport","Flipando el doble","L'escut","","8a","2016-10-09","","","","onsight","spain","Margalef"
"sport","hijo de la fortuna","Racó de la Coma Closa","","8a","2016-09-24","Gran trabajo de Vicent en este sector, como en casi todos!! guapisima!!","Gran trabajo de Vicent en este sector, como en casi todos!! guapisima!!","","onsight","spain","Margalef"
"sport","Annapurna","Los Meses","la paja","8a","2016-09-06","","","","onsight","spain",""
"sport","Ella sabe que la amo","Los Meses","la paja","8a","2016-09-06","","","","onsight","spain",""
"sport","A nadie le amarga un dulce niña mía","Los Meses","la paja","8a","2016-09-06","En esta se les ha ido la olla!!! Muy chipped!!!","En esta se les ha ido la olla!!! Muy chipped!!!","","onsight","spain",""
"sport","Pequeña Martina","Los Meses","cueva de la paja","8a","2016-09-06","Muy buena","Muy buena","","onsight","spain",""
"sport","Dulce Niña Mia","Los Meses","cueva de la paja","8a","2016-09-06","Línea original de Edu, por la cinta de la derecha arriba","Línea original de Edu, por la cinta de la derecha arriba","","onsight","spain",""
"sport","Akelarre","Rodellar","pince sans rire","8a","2016-08-21","primer pegue, tenia hecha akelarre hace muchos años, final muy forzado, hay que ""querer"" hacerla por la derecha, lo lógico es ir a la reu de akelarre y luego para arriba, así no cambia el grado","primer pegue, tenia hecha akelarre hace muchos años, final muy forzado, hay que ""querer"" hacerla por la derecha, lo lógico es ir a la reu de akelarre y luego para arriba, así no cambia el grado","","redpoint","spain",""
"sport","Adios Pepito","Rodellar","piscineta","8a","2016-07-16","","","","onsight","spain",""
"sport","Marin sin fin","Rodellar","pince sans rire","8a","2016-07-09","","","","redpoint","spain",""
"sport","lore","Oñate","korea 909b7","8a","2016-07-05","#2go               Buenísima!!!! A vista pringada quitando musgo y telarañas!!!","#2go Buenísima!!!! A vista pringada quitando musgo y telarañas!!!","","redpoint","spain",""
"sport","happy forty","Oñate","korea 909b7","8a","2016-07-03","Buen flash de Kymy!!","Buen flash de Kymy!!","","flash","spain",""
"sport","Sikadur 31","Oñate","korea 909b7","8a","2016-07-02","","","","onsight","spain",""
"sport","La arisca","Benasque","el atico","8a","2016-05-23","","","","onsight","spain",""
"sport","Citro el valiente","Benasque","el atico","8a","2016-05-23","","","","onsight","spain",""
"sport","La Espartana","Benasque","el atico","8a","2016-05-23","","","","onsight","spain",""
"sport","Cruz de navajas","Somaén","","8a","2016-05-17","","","","onsight","spain","Madrid"
"sport","Le llamaban moñas","Escut","","8a","2016-05-14","","","","onsight","spain","Margalef"
"sport","No Redemption","Bob Marley","","8a","2016-04-30","Una cuenta pendiente...","Una cuenta pendiente...","","redpoint","united states","Red River Gorge (KY)"
"sport","Death by Chocolate","Chocolate Factory","","8a","2016-04-30","De lo mejor del Red!!","De lo mejor del Red!!","","onsight","united states","Red River Gorge (KY)"
"sport","Buck Eye","The motherlode","","8a","2016-04-28","","","","redpoint","united states","Red River Gorge (KY)"
"sport","Elephant Man","Dark side","","8a","2016-04-22","","","","onsight","united states","Red River Gorge (KY)"
"sport","The Return of Darth Moll","Dark side","","8a","2016-04-22","Bruuuuutal!!! con ese nombre no podia ser mala!!!","Bruuuuutal!!! con ese nombre no podia ser mala!!!","","onsight","united states","Red River Gorge (KY)"
"sport","Divine Punishment","Chocolate Factory","","8a","2016-04-21","","","","onsight","united states","Red River Gorge (KY)"
"sport","Sincronia rota","Olba","el tubo","8a","2016-04-03","#2go               Muy buena vía, hay que volver a Olba!!!!","#2go Muy buena vía, hay que volver a Olba!!!!","","redpoint","spain",""
"sport","Ninfas embrutacias","Santuario","","8a","2016-03-31","#2go","#2go","","redpoint","spain",""
"sport","pikudo rojo","Santuario","santu","8a","2016-03-30","#2go","#2go","","redpoint","spain",""
"sport","El Rompebragas","Gandía","bove2","8a","2016-03-29","","","","onsight","spain","Alicante"
"sport","Amparanoia","Gandía","bove2","8a","2016-03-29","","","","onsight","spain","Alicante"
"sport","La cesión","Foz de zafrané","solarium","8a","2016-03-13","Buena vía de Salva","Buena vía de Salva","","onsight","spain",""
"sport","El Proceso","Foz de zafrané","solarium","8a","2016-03-03","#FA","#FA","","redpoint","spain",""
"sport","Sam Peris & Cia","Santa Linya","cova gran","8a","2016-03-01","","","","onsight","spain","Barcelona"
"sport","Maneras de vivir","Terradets","bruixes","8a","2016-02-22","","","","onsight","spain","Barcelona"
"sport","Curiosos pa casa","Foz de zafrané","solarium","8a","2016-01-07","#2go               Primer octavo del año y con el sello de Oscar!!! Buenisima via!! El proximal dia la right exit!!","#2go Primer octavo del año y con el sello de Oscar!!! Buenisima via!! El proximal dia la right exit!!","","redpoint","spain",""
"sport","No me digas que no","Cuenca","hocinos","8a","2015-12-13","","","","redpoint","spain",""
"sport","Memorias de una sepia","Siuranella Centre","","8a","2015-12-05","","","","onsight","spain","Siurana"
"sport","El Ploramiques","Siuranella Centre","","8a","2015-12-05","","","","flash","spain","Siurana"
"sport","Clandestino","Cuenca","valdecabras sur","8a","2015-11-29","","","","onsight","spain",""
"sport","Colores","Cuenca","valdecabras sur","8a","2015-11-21","","","","onsight","spain",""
"sport","franja de gaza","Cuenca","valdecabras sur","8a","2015-10-31","","","","flash","spain",""
"sport","Avatar","Cuenca","valdecabras sur","8a","2015-10-22","","","","redpoint","spain",""
"sport","N° 11","Terradets","regina","8a","2015-09-23","","","","onsight","spain","Barcelona"
"sport","n° 10","Terradets","regina","8a","2015-09-23","","","","onsight","spain","Barcelona"
"sport","El repte","Terradets","regina","8a","2015-09-23","","","","onsight","spain","Barcelona"
"sport","N.N. 7","Terradets","regina","8a","2015-09-23","","","","onsight","spain","Barcelona"
"sport","Integrista","Terradets","bruixes","8a","2015-09-19","#2go","#2go","","redpoint","spain","Barcelona"
"sport","La diva","Terradets","regina","8a","2015-09-18","#2go               A un movimiento del objetivo....aaainnnnsssss habrá que volverlo a intentar","#2go A un movimiento del objetivo....aaainnnnsssss habrá que volverlo a intentar","","redpoint","spain","Barcelona"
"sport","Mákina total","Neorural","","8a","2015-09-13","","","","onsight","spain","Margalef"
"sport","Endogamia","Cuenca","rincon de la ermita","8a","2015-09-13","#2go","#2go","","redpoint","spain",""
"sport","Con Todo el Ansia","Somaén","cueva","8a","2015-07-31","Puto paso joder!!! Triplete con dos de los mejores!!!","Puto paso joder!!! Triplete con dos de los mejores!!!","","redpoint","spain","Madrid"
"sport","setting obsesion","Ilarduia","","8a","2015-07-18","#2go               Buenísima!!!!","#2go Buenísima!!!!","","redpoint","spain",""
"sport","El ruido y la furia","Oñate","korea 909b7","8a","2015-07-14","Con la extensión de Whiskas para mi puede ser 8a, muy buena","Con la extensión de Whiskas para mi puede ser 8a, muy buena","","onsight","spain",""
"sport","Saizain margolaria","Oñate","mugarri","8a","2015-07-08","","","","onsight","spain",""
"sport","amandine","Bielsa","foz de la canal","8a","2015-07-05","","","","onsight","spain",""
"sport","Jojolympique","Revilla","cirque","8a","2015-07-01","#2go","#2go","","redpoint","spain",""
"sport","Hagan Juego","Rodellar","cueva de los cazadores","8a","2015-06-20","","","","onsight","spain",""
"sport","cooker","Rodellar","cueva de los cazadores","8a","2015-06-13","Buena vía de Doke!! Para mi un plus más que las de al lado","Buena vía de Doke!! Para mi un plus más que las de al lado","","onsight","spain",""
"sport","Historia Interminable","Rodellar","ostano dnwpd verrev","8a","2015-06-09","#2go","#2go","","redpoint","spain",""
"sport","el mechadito","Rodellar","gran boveda","8a","2015-06-03","Buenísima via de Pajarico!!!","Buenísima via de Pajarico!!!","","redpoint","spain",""
"sport","Highway star","Cuenca","paules","8a","2015-03-31","","","","onsight","spain",""
"sport","La barquita del amor","Cuenca","valdecabras norte","8a","2015-03-30","","","","onsight","spain",""
"sport","Señorita mandarina","Alquezar","pena castibian","8a","2015-02-08","Excelente ruta del mayor de los malaria!!","Excelente ruta del mayor de los malaria!!","","redpoint","spain","Barcelona"
"sport","El Vic-King","Espadelles","","8a","2015-01-24","Muy buena","Muy buena","","onsight","spain","Margalef"
"sport","Mente en guerra","Rodellar","palomera","8a","2015-01-13","#2go","#2go","","redpoint","spain",""
"sport","N.N.","Espadelles","","8a","2015-01-11","De Ignasi, variante a la derecha de Vic-King. Dura pero buena","De Ignasi, variante a la derecha de Vic-King. Dura pero buena","","onsight","spain","Margalef"
"sport","Malas compañías","Espadelles","","8a","2015-01-04","Otra buena de Vicent","Otra buena de Vicent","","onsight","spain","Margalef"
"sport","Carta Cartero","Espadelles","","8a","2015-01-03","","","","redpoint","spain","Margalef"
"sport","Ze pequeño","Espadelles","","8a","2014-12-27","","","","onsight","spain","Margalef"
"sport","Via del Oscar","Espadelles","","8a","2014-12-13","#2go","#2go","","redpoint","spain","Margalef"
"sport","Mala hostia","Mainadera","","8a","2014-11-23","#2go               Buena de Renoud, variante del Ofertón","#2go Buena de Renoud, variante del Ofertón","","redpoint","spain","Margalef"
"sport","into the wild","Otiñar","cueva","8a","2014-11-20","Primer pegue, ya tenía hecha el coleccionista!!","Primer pegue, ya tenía hecha el coleccionista!!","","redpoint","spain",""
"sport","Mapuche","Otiñar","cueva","8a","2014-11-18","Muy buena vía de Penin, mejor de lo que parece!!,","Muy buena vía de Penin, mejor de lo que parece!!,","","flash","spain",""
"sport","chispas","Villanueva del Rosario","chilam balam","8a","2014-11-05","#2go               Primer largo de un increíble proyecto de Bernabé!!","#2go Primer largo de un increíble proyecto de Bernabé!!","","redpoint","spain",""
"sport","Mdma","Villanueva del Rosario","chilam balam","8a","2014-10-24","#2go               de las mejores lineas","#2go de las mejores lineas","","redpoint","spain",""
"sport","punta tacon","Villanueva del Rosario","chilam balam","8a","2014-10-16","","","","onsight","spain",""
"sport","pelos punta","Villanueva del Rosario","chilam balam","8a","2014-10-14","Brutal","Brutal","","onsight","spain",""
"sport","DBM","Catedral","","8a","2014-10-09","#2go","#2go","","redpoint","spain","Margalef"
"sport","Pipeta Coenen","Racó de la Coma Closa","","8a","2014-10-09","#2go               Gran vía de Vicent que se lleva la F.A.!!! Pinza bruuuuutal al mas puro estilo ""gusanito de seda"" 
El ""grumo"" tendrá que esperar Danielo!!!","#2go Gran vía de Vicent que se lleva la F.A.!!! Pinza bruuuuutal al mas puro estilo ""gusanito de seda"" El ""grumo"" tendrá que esperar Danielo!!!","","redpoint","spain","Margalef"
"sport","Las cazalolos","Somaén","","8a","2014-09-12","#2go","#2go","","redpoint","spain","Madrid"
"sport","traga, bonita, traga","Cuenca","valdecabras norte","8a","2014-09-08","","","","onsight","spain",""
"sport","Nieve de mayo","Cuenca","rincon de la ermita","8a","2014-09-06","","","","onsight","spain",""
"sport","Trepalium","Foz de zafrané","jardin flotante","8a","2014-08-31","#FA                La de Oscar, con un metodo super guapo de un plano!!","#FA La de Oscar, con un metodo super guapo de un plano!!","","redpoint","spain",""
"sport","Enduro","Campo","la ola","8a","2014-08-05","#FA                .... Y por fin.... Luky equipó un octavo!!!! Y de los buenos!!!","#FA .... Y por fin.... Luky equipó un octavo!!!! Y de los buenos!!!","","onsight","spain",""
"sport","La femme à barbe","Céüse","biographie 8faa4","8a","2014-06-18","3 go","3 go","","redpoint","france","Provence"
"sport","Statilokoke","Céüse","grande face 74e98","8a","2014-06-15","#2go","#2go","","redpoint","france","Provence"
"sport","Don't work","San martin de vald'onsera","","8a","2014-06-12","","","","onsight","spain",""
"sport","Fathers","San martin de vald'onsera","","8a","2014-06-05","No se deberían equipar más vías en San Martín, creo que el sector está más que completó, incluso sobraría alguna.... Al final nos vamos a cargar este precioso muro... Esta, sin comentarios","No se deberían equipar más vías en San Martín, creo que el sector está más que completó, incluso sobraría alguna.... Al final nos vamos a cargar este precioso muro... Esta, sin comentarios","","onsight","spain",""
"sport","Sáltatela","Finestra","","8a","2014-05-20","#FA","#FA","","flash","spain","Margalef"
"sport","Local Hero","Local","","8a","2014-04-19","Brutal!!! Buen trabajo Vicent!!","Brutal!!! Buen trabajo Vicent!!","","onsight","spain","Margalef"
"sport","Virgen Extra","Ca La Marta","","8a","2014-04-06","Muy guapa","Muy guapa","","flash","spain","Margalef"
"sport","La sombra del viento","Finestra","","8a","2014-04-05","","","","redpoint","spain","Margalef"
"sport","Cada uno por su lado","Santa Linya","cova gran","8a","2014-03-16","Al Flash de Sil!!! y de Pablin!!!","Al Flash de Sil!!! y de Pablin!!!","","flash","spain","Barcelona"
"sport","El ofertón","Mainadera","","8a","2014-02-08","buena buena","buena buena","","onsight","spain","Margalef"
"sport","I'm so hot!","Espadelles","","8a","2014-02-08","3 pegues...","3 pegues...","","redpoint","spain","Margalef"
"sport","Fuenteovejuna","Espadelles","","8a","2014-02-02","#2go","#2go","","redpoint","spain","Margalef"
"sport","Como mucho","Espadelles","","8a","2014-02-01","","","","onsight","spain","Margalef"
"sport","No chain no gain","Espadelles","","8a","2014-01-03","#FA                del maestro Vicent, muy buena","#FA del maestro Vicent, muy buena","","redpoint","spain","Margalef"
"sport","Innuendo","Espadelles","","8a","2013-11-20","#2go","#2go","","redpoint","spain","Margalef"
"sport","Extraño canto","Otiñar","cueva","8a","2013-11-08","","","","onsight","spain",""
"sport","el coleta","Otiñar","cueva","8a","2013-11-03","","","","onsight","spain",""
"sport","GuinDJ R2","Otiñar","","8a","2013-11-02","","","","onsight","spain",""
"sport","Conde Drácula","Otiñar","jaen","8a","2013-11-01","","","","onsight","spain",""
"sport","fredy","Otiñar","cueva","8a","2013-10-29","","","","onsight","spain",""
"sport","El verdugo","Otiñar","otinar","8a","2013-10-29","","","","onsight","spain",""
"sport","Morgan Adam Est Une Andalouse","Sikati Cave","sikati cave","8a","2013-10-12","en realidad es a vista, hice los dos primeros largos a vista hace 4 años, ahora hasta arriba, rutón impresionante de 70 metros pero imposible que sea 8b, 7c + 7b+= 8a. No entiendo porque nadie dice nada sobre esta vía...","en realidad es a vista, hice los dos primeros largos a vista hace 4 años, ahora hasta arriba, rutón impresionante de 70 metros pero imposible que sea 8b, 7c + 7b+= 8a. No entiendo porque nadie dice nada sobre esta vía...","","redpoint","greece","Kalymnos"
"sport","The Floodgates","Secret Garden","secret garden","8a","2013-10-09","En la guía 8a+, creo que vale para 8a aunque se de alguno que dice 7c+...","En la guía 8a+, creo que vale para 8a aunque se de alguno que dice 7c+...","","onsight","greece","Kalymnos"
"sport","Narcissus","Secret Garden","secret garden","8a","2013-10-09","","","","onsight","greece","Kalymnos"
