"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"boulder","apollo XIII","Zarzalejo","","7A","2016-11-13","Muy guapo!! de verle el truco. Hoy luchada en la salida por estar empapadisima. No creo que sea 7b+, creo que es mas acertado darlo de 7a.","Muy guapo!! de verle el truco. Hoy luchada en la salida por estar empapadisima. No creo que sea 7b+, creo que es mas acertado darlo de 7a.","","redpoint","spain","Madrid"
"boulder","el abominable","La Pedriza","","7A","2016-11-01","no vale reirse...","no vale reirse...","","redpoint","spain",""
"boulder","misoginia","La Pedriza","","7A","2016-10-30","sentado. 6c-7a","sentado. 6c-7a","","flash","spain",""
"boulder","alto y gordo","Tamajon","","7A","2016-10-19","uno alto antes de llegar a la cueva del potencia. de apretar dos regles. Entre 6c y 7a.","uno alto antes de llegar a la cueva del potencia. de apretar dos regles. Entre 6c y 7a.","","onsight","spain",""
"boulder","la sonrisa del payaso","La Pedriza","","7A","2016-09-28","sit stard. boulder bien guapo y altito. Entre 6c y 7a.","sit stard. boulder bien guapo y altito. Entre 6c y 7a.","","flash","spain",""
"boulder","El psiquiátrico","Hoya moros","caos","7A","2016-09-17","de pie, entre 6c y 7a.","de pie, entre 6c y 7a.","","flash","spain","Madrid"
"boulder","Huelga General","Hoya moros","choten c1fd1","7A","2016-09-17","#2go               con talon mucho mejor Chuchi!!","#2go con talon mucho mejor Chuchi!!","","redpoint","spain","Madrid"
"boulder","El Australiano","Zarzalejo","","7A","2016-02-24","de pie. Muy muy bueno!! y peligroso si lo haces con un craspad solo jaja. Entre 6c y 7a","de pie. Muy muy bueno!! y peligroso si lo haces con un craspad solo jaja. Entre 6c y 7a","","flash","spain","Madrid"
"boulder","N.N.","Navalosa","","7A","2016-02-21","#2go               dere de la ola. Placa guapa. Mejor 7a","#2go dere de la ola. Placa guapa. Mejor 7a","","redpoint","spain","Madrid"
"boulder","Alunecer","Zarzalejo","","7A","2016-01-09","caigo en la salida al flash porque estaba empapada... y al 4º pegue la hago metiendo hasta el brazo en el romo y tirandome a la patata. Igual mejor 6c.","caigo en la salida al flash porque estaba empapada... y al 4º pegue la hago metiendo hasta el brazo en el romo y tirandome a la patata. Igual mejor 6c.","","redpoint","spain","Madrid"
"boulder","Bianca Selvática","Zarzalejo","","7A","2016-01-05","Un frio y un aire polar!! Casi salgo volando. 7a-7a+.","Un frio y un aire polar!! Casi salgo volando. 7a-7a+.","","redpoint","spain","Madrid"
"boulder","Rubico Colorao","Burguillo","la rinconada","7A","2015-12-24","a la dere del adios los dedos. Eliminatorio, esta de 7a, pero puede que este entorno al 6c.","a la dere del adios los dedos. Eliminatorio, esta de 7a, pero puede que este entorno al 6c.","","flash","spain","Madrid"
"boulder","Only Chicha","Burguillo","peso","7A","2015-12-19","bloque muy guapo, desplome con regletas perfectas. Entre 6c y 7a.","bloque muy guapo, desplome con regletas perfectas. Entre 6c y 7a.","","flash","spain","Madrid"
"boulder","blocar en tiempos revueltos","La Pedriza","el soto","7A","2015-12-13","3 pegues, dos resbalones. Puede que 6c.","3 pegues, dos resbalones. Puede que 6c.","","redpoint","spain",""
"boulder","mantel infernal","Zarzalejo","","7A","2015-11-20","4 pegues creo. un poco raro, pero cuando lo haces te parece facil. Entre 6c y 7a.","4 pegues creo. un poco raro, pero cuando lo haces te parece facil. Entre 6c y 7a.","","redpoint","spain","Madrid"
"boulder","Para volar","Valcorchero","","7A","2015-10-03","En la compe. Vaya salidita... Antes 7b+ pero lo han ido decotando... Para mi creo que 7a esta bien.","En la compe. Vaya salidita... Antes 7b+ pero lo han ido decotando... Para mi creo que 7a esta bien.","","flash","spain",""
"boulder","Fuera de ti","Tamajon","g e","7A","2015-09-05","suavecita, entre 6c y 7a. muy guapa!!","suavecita, entre 6c y 7a. muy guapa!!","","flash","spain",""
"boulder","El deseado","Burguillo","el deseado","7A","2015-05-17","sentado con dos manos en la regle! muy guapo aunque las regletas estan muy sobadas. Viendo blokes con el maestro!!","sentado con dos manos en la regle! muy guapo aunque las regletas estan muy sobadas. Viendo blokes con el maestro!!","","redpoint","spain","Madrid"
"boulder","el yugo","La Pedriza","","7A","2015-05-15","","","","redpoint","spain",""
"boulder","N.N.","Navalosa","","7A","2015-05-10","recto del navalamiche. buenas voladas en la salida!! Entre 6c y 7a.","recto del navalamiche. buenas voladas en la salida!! Entre 6c y 7a.","","redpoint","spain","Madrid"
"boulder","N.N.","Zarzalejo","","7A","2015-02-13","#2go               travesía pasando el de las patatas. Se me a podido dar bien, pero me a parecido en torno al 6b+.","#2go travesía pasando el de las patatas. Se me a podido dar bien, pero me a parecido en torno al 6b+.","","redpoint","spain","Madrid"
"boulder","La Piramide de arena","Zarzalejo","","7A","2015-02-13","en cuanto vi el metodo salio al primero.","en cuanto vi el metodo salio al primero.","","redpoint","spain","Madrid"
"boulder","El de las patatas","Zarzalejo","","7A","2015-02-13","Escaqueandome en la salida por marica. 4 pegues. Me a parecido muy bueno!!","Escaqueandome en la salida por marica. 4 pegues. Me a parecido muy bueno!!","","redpoint","spain","Madrid"
"boulder","N.N.","Navalosa","","7A","2015-01-04","travesia del sucio de kenny pero de vuelta. Solo, con un pedrolo atras k crea peligro y el romo de arriba sobaisimo del calor...","travesia del sucio de kenny pero de vuelta. Solo, con un pedrolo atras k crea peligro y el romo de arriba sobaisimo del calor...","","redpoint","spain","Madrid"
"boulder","Comando Bilbao","Navalosa","campanitas","7A","2015-01-03","Se me a dado bien, puede que 6b+ o 6c.","Se me a dado bien, puede que 6b+ o 6c.","","redpoint","spain","Madrid"
"boulder","machino","Navalosa","","7A","2015-01-02","#2go               Muy bueno!! No lo hago al flash por mariquita. Entre 6c y 7a.","#2go Muy bueno!! No lo hago al flash por mariquita. Entre 6c y 7a.","","redpoint","spain","Madrid"
"boulder","invertidos","Torrelodones","la cueva","7A","2014-12-24","Entretenido, con una entrada de traccionar y una salida cabrona. Se me a podido dar bien, pero me a parecido en torno al 6c.","Entretenido, con una entrada de traccionar y una salida cabrona. Se me a podido dar bien, pero me a parecido en torno al 6c.","","onsight","spain","Madrid"
"boulder","una dominada a una mano para k?","La Pedriza","","7A","2014-10-11","#FA                travesía de vuelta del sector las placas de los alcones.","#FA travesía de vuelta del sector las placas de los alcones.","","redpoint","spain",""
"boulder","una dominada a una mano para k?","La Pedriza","","7A","2014-10-11","#FA                travesía de las placa del halcon. Muy buena!!","#FA travesía de las placa del halcon. Muy buena!!","","redpoint","spain",""
"boulder","travesía de las regletas","El Vellon","","7A","2014-09-21","#2go               Visualizador Marcos. Travesía hasta donde hay cantos.","#2go Visualizador Marcos. Travesía hasta donde hay cantos.","","redpoint","spain","Madrid"
"boulder","el play mobil calvo","Campisábalos","","7A","2014-08-19","creo que 5p. El primer bloque de campis. Entre 7a y 7a+.","creo que 5p. El primer bloque de campis. Entre 7a y 7a+.","","redpoint","spain",""
"boulder","El monstruo de los bollos","Campisábalos","","7A","2014-08-19","Si no fuese por mis prisas lo podia a ver hecho a vista... 3 pegues. Entre 6c y 7a.","Si no fuese por mis prisas lo podia a ver hecho a vista... 3 pegues. Entre 6c y 7a.","","redpoint","spain",""
"boulder","El cuervo","Tamajon","la cobaya","7A","2014-07-25","de pie. PERO K BUENO!!","de pie. PERO K BUENO!!","","redpoint","spain",""
"boulder","Percal","Tamajon","el metodo","7A","2014-05-03","#2go               A la izq del peñascal, por la parte lisa, tiene un par de pasos largos con algun rebote. esta de 6c+/7a, pero igual 6c...","#2go A la izq del peñascal, por la parte lisa, tiene un par de pasos largos con algun rebote. esta de 6c+/7a, pero igual 6c...","","redpoint","spain",""
"boulder","7a poyas","Navalosa","","7A","2014-04-17","En el nuevo sector. De los primeros ascensos, 6c+ o 7a por ahí anda. Casi al flash, al final al 5º pegue.","En el nuevo sector. De los primeros ascensos, 6c+ o 7a por ahí anda. Casi al flash, al final al 5º pegue.","","redpoint","spain","Madrid"
"boulder","Sinfonia Vaginal","Navalosa","callejon","7A","2013-11-27","2 metros al lado del mariano. es de aguantar una megapuerta.","2 metros al lado del mariano. es de aguantar una megapuerta.","","redpoint","spain","Madrid"
"boulder","El método","Tamajon","el metodo","7A","2013-08-26","Remadas y campus. Hard, puede que 7a+.","Remadas y campus. Hard, puede que 7a+.","","redpoint","spain",""
"boulder","Bea se escaquea","Tamajon","el metodo","7A","2013-08-26","#FA              
              #2go
              Firs ascens. Empieza ss donde la trave beatriz y haces travesia hacia la izquierda hacia salir por ""maravillao"". 6c+ o 7a.","#FA #2go Firs ascens. Empieza ss donde la trave beatriz y haces travesia hacia la izquierda hacia salir por ""maravillao"". 6c+ o 7a.","","redpoint","spain",""
"boulder","derecho a soñar","Navalosa","pasadillas","7A","2013-05-05","Creo que 2º ascenso, entre 7a y 7a+. 6 pegues. No se la fecha del encadene.","Creo que 2º ascenso, entre 7a y 7a+. 6 pegues. No se la fecha del encadene.","","redpoint","spain","Madrid"
"boulder","Tullido","Navalosa","campanitas","7A","2013-05-05","remontarse de una regleta en casi vertical. No se la fecha del encadene.","remontarse de una regleta en casi vertical. No se la fecha del encadene.","","redpoint","spain","Madrid"
"boulder","Pirañas","Navalosa","","7A","2013-05-05","Salida muy cabrona!! No se la fecha del encadene.","Salida muy cabrona!! No se la fecha del encadene.","","redpoint","spain","Madrid"
"boulder","N.N.","Navalosa","","7A","2013-05-05","detras del ""taquicardia"", entre 6c y 7a ss. 5 pegues. No se la fecha del encadene.","detras del ""taquicardia"", entre 6c y 7a ss. 5 pegues. No se la fecha del encadene.","","redpoint","spain","Madrid"
"boulder","Taquicardia","Navalosa","","7A","2013-05-05","Entre 6c y 7a. Bloque guapisimo y con resis!! No se la fecha del encadene.","Entre 6c y 7a. Bloque guapisimo y con resis!! No se la fecha del encadene.","","redpoint","spain","Madrid"
"boulder","Placeres Naturales","Navalosa","campanitas","7A","2013-05-05","Se me a dado bien. Creo que mejor 7a.","Se me a dado bien. Creo que mejor 7a.","","redpoint","spain","Madrid"
"boulder","moco de pavo","Navalosa","","7A","2013-05-05","Oleee!! el primero al flash. Me costo más la bajada que la subida. Entre 6c y 7a. No se la fecha","Oleee!! el primero al flash. Me costo más la bajada que la subida. Entre 6c y 7a. No se la fecha","","flash","spain","Madrid"
"boulder","Trave de planos","Zarzalejo","","7A","2013-05-05","#2go               Mi primer septimo!! Aunk puede que sea 6c. No se la fecha.","#2go Mi primer septimo!! Aunk puede que sea 6c. No se la fecha.","","redpoint","spain","Madrid"
"boulder","Big Wall","Navalosa","campanitas","7A","2013-05-05","sentado, unos 6 pegues, 6c-7a. No se la fecha del encadene.","sentado, unos 6 pegues, 6c-7a. No se la fecha del encadene.","","redpoint","spain","Madrid"
"boulder","Sucio de Kenny","Navalosa","","7A","2013-05-05","Mucho tiempo dedicado a este blocon!! No se la fecha.","Mucho tiempo dedicado a este blocon!! No se la fecha.","","redpoint","spain","Madrid"
"boulder","coconuteloco ss","Navalosa","","7A","2013-05-05","#2go               sentado, muy bueno!! No se la fecha en la que lo hice.","#2go sentado, muy bueno!! No se la fecha en la que lo hice.","","redpoint","spain","Madrid"
"boulder","jarrays","Navalosa","","7A","2013-05-05","unos 5 pegues. De los mejores que hice!! No se la fecha.","unos 5 pegues. De los mejores que hice!! No se la fecha.","","redpoint","spain","Madrid"
"boulder","travesia big wall","Navalosa","","7A","2013-05-05","#2go               ""big wall ss"" y hacer la trave hasta ""nenaza fantasma"". No se la fecha","#2go ""big wall ss"" y hacer la trave hasta ""nenaza fantasma"". No se la fecha","","redpoint","spain","Madrid"
"boulder","N.N.","Navalosa","","7A","2013-05-05","antes de llegar al ""Sangre, sudor y takel"" una placa de remontarse de naaa de regles y sin pies, unos 10 pegues. No se la fecha","antes de llegar al ""Sangre, sudor y takel"" una placa de remontarse de naaa de regles y sin pies, unos 10 pegues. No se la fecha","","redpoint","spain","Madrid"
"sport","El Bon Combat","Cova de Ocell","","9b","2020-09-28","Mucha historia detrás de este encadene. Mucha mezcla de sensaciones al chapar está cadenita. Antiestilo, un paso que me volvió loco, lluvia, calor, un robo... Por fin puedo vencer todo esto! Gracias los que me ayudaron a conseguirlo que sois muchos! Sobre el grado para mí 9b pero entiendo las demás opiniones! KING LINE!!!","Mucha historia detrás de este encadene. Mucha mezcla de sensaciones al chapar está cadenita. Antiestilo, un paso que me volvió loco, lluvia, calor, un robo... Por fin puedo vencer todo esto! Gracias los que me ayudaron a conseguirlo que sois muchos! Sobre el grado para mí 9b pero entiendo las demás opiniones! KING LINE!!!","","redpoint","spain",""
"sport","Las meninas R2","Rodellar","el museo","9b","2020-08-16","#FA                9a+/b aunque no se exactamente qué será porque ya tenía mucho ganado, muchas partes las tenía hechas. Que rebuena! A por las demás!","#FA 9a+/b aunque no se exactamente qué será porque ya tenía mucho ganado, muchas partes las tenía hechas. Que rebuena! A por las demás!","","redpoint","spain",""
"sport","Patanics","Rodellar","ventanas","9b","2019-08-26","#FA                La línea más impresionante que escale nunca! No pensé que haría hasta este último pegue... Brutal increíbles días con la mejor gente! Muchas gracias!","#FA La línea más impresionante que escale nunca! No pensé que haría hasta este último pegue... Brutal increíbles días con la mejor gente! Muchas gracias!","","redpoint","spain",""
"sport","Alihulk extensión total sit start","Rodellar","","9b","2019-07-30","Sin duda alguna un auténtico luchadon de los que te dejan vacío... Mil gracias a todos en espacial a Jonatan por los métodos que me quitaron un montón de pegues! Ha sido alucinante! 1° rep después de Jonatan y 4 días de trabajo este año.","Sin duda alguna un auténtico luchadon de los que te dejan vacío... Mil gracias a todos en espacial a Jonatan por los métodos que me quitaron un montón de pegues! Ha sido alucinante! 1° rep después de Jonatan y 4 días de trabajo este año.","","redpoint","spain",""
"sport","La Planta de Shiva","Villanueva del Rosario","","9b","2019-05-28","Aún estoy sin palabras... Ha sido una lucha tanto dura como especial! Agradecer más que nunca a todos los apoyos de amigos! Va por vosotros!","Aún estoy sin palabras... Ha sido una lucha tanto dura como especial! Agradecer más que nunca a todos los apoyos de amigos! Va por vosotros!","","redpoint","spain",""
"sport","Apocalipsis de la gioconda","Rodellar","el museo","9a+","2020-08-17","Sin palabras! Ruton de un montón de metros con primera de Jonatan. 3 días probando la parte de abajo hasta que salí del bloque de la cuarta cinta... Sobre 9a+ yo creo aunque ha cambiado mucho porque el final lo puedes matizar por muchos sitios y se ha convertido en una línea más asequible a cuando la hizo Jonatan.","Sin palabras! Ruton de un montón de metros con primera de Jonatan. 3 días probando la parte de abajo hasta que salí del bloque de la cuarta cinta... Sobre 9a+ yo creo aunque ha cambiado mucho porque el final lo puedes matizar por muchos sitios y se ha convertido en una línea más asequible a cuando la hizo Jonatan.","","redpoint","spain",""
